block,ticker,trade_date,month,sensor_ticker,signal_pressure,base_side,underlying_return_bps,base_gross_bps,direct_win,direct_probability,orientation,side,gross_bps,net_bps_1bp,net_bps_2bp,net_bps_3bp,net_bps
DEV_A,QQQ,20240628,202406,QQQ,0.0004999999999999727,1,-87.01368365032077,-87.01368365032077,0,0.4282451710214194,-1,-1,87.01368365032077,86.01368365032077,85.01368365032077,84.01368365032077,86.01368365032077
DEV_A,SPXW,20240102,202401,SPY,0.0033999999999999864,1,29.13605593767464,29.13605593767464,1,0.5197198825332481,1,1,29.13605593767464,28.13605593767464,27.13605593767464,26.13605593767464,28.13605593767464
DEV_A,SPXW,20240103,202401,SPY,-0.0007999999999999952,-1,9.036049358584814,-9.036049358584814,0,0.6116615790656265,1,-1,-9.036049358584814,-10.036049358584814,-11.036049358584814,-12.036049358584814,-10.036049358584814
DEV_A,SPXW,20240104,202401,SPY,0.00250000000000003,1,-9.654896577919216,-9.654896577919216,0,0.4444108853612294,-1,-1,9.654896577919216,8.654896577919216,7.6548965779192155,6.6548965779192155,8.654896577919216
DEV_A,SPXW,20240105,202401,SPY,-0.006149999999999975,-1,-36.690661895238975,36.690661895238975,1,0.3858740315207435,-1,1,-36.690661895238975,-37.690661895238975,-38.690661895238975,-39.690661895238975,-37.690661895238975
DEV_A,SPXW,20240108,202401,SPY,-0.0009500000000000342,-1,24.88121356561211,-24.88121356561211,0,0.4107330460189761,-1,1,24.88121356561211,23.88121356561211,22.88121356561211,21.88121356561211,23.88121356561211
DEV_A,SPXW,20240109,202401,SPY,0.0021999999999999797,1,20.035505983294644,20.035505983294644,1,0.37184197497928395,-1,-1,-20.035505983294644,-21.035505983294644,-22.035505983294644,-23.035505983294644,-21.035505983294644
DEV_A,SPXW,20240110,202401,SPY,-0.006149999999999989,-1,13.820108041945094,-13.820108041945094,0,0.38734498438948295,-1,1,13.820108041945094,12.820108041945094,11.820108041945094,10.820108041945094,12.820108041945094
DEV_A,SPXW,20240111,202401,SPY,-0.0011999999999998956,-1,4.764068520598958,-4.764068520598958,0,0.672735414378666,1,-1,-4.764068520598958,-5.764068520598958,-6.764068520598958,-7.764068520598958,-5.764068520598958
DEV_A,SPXW,20240112,202401,SPY,0.0009999999999999731,1,-1.6936872552877127,-1.6936872552877127,0,0.5639189906012685,1,1,-1.6936872552877127,-2.6936872552877125,-3.6936872552877125,-4.6936872552877125,-2.6936872552877125
DEV_A,SPXW,20240116,202401,SPY,-0.004599999999999993,-1,-23.953412343482047,23.953412343482047,1,0.41772918019277355,-1,1,-23.953412343482047,-24.953412343482047,-25.953412343482047,-26.953412343482047,-24.953412343482047
DEV_A,SPXW,20240117,202401,SPY,0.0005499999999999672,1,-23.35846557734765,-23.35846557734765,0,0.4385559863060368,-1,-1,23.35846557734765,22.35846557734765,21.35846557734765,20.35846557734765,22.35846557734765
DEV_A,SPXW,20240118,202401,SPY,-0.002600000000000019,-1,-25.622322675973155,25.622322675973155,1,0.5025425952788214,1,-1,25.622322675973155,24.622322675973155,23.622322675973155,22.622322675973155,24.622322675973155
DEV_A,SPXW,20240119,202401,SPY,0.0013499999999999623,1,70.97093675202518,70.97093675202518,1,0.5251120921675217,1,1,70.97093675202518,69.97093675202518,68.97093675202518,67.97093675202518,69.97093675202518
DEV_A,SPXW,20240122,202401,SPY,0.00785000000000001,1,-17.171880685170294,-17.171880685170294,0,0.5081906265255138,1,1,-17.171880685170294,-18.171880685170294,-19.171880685170294,-20.171880685170294,-18.171880685170294
DEV_A,SPXW,20240123,202401,SPY,0.010749999999999982,1,4.740987574656812,4.740987574656812,1,0.5947688143810158,1,1,4.740987574656812,3.7409875746568124,2.7409875746568124,1.7409875746568124,3.7409875746568124
DEV_A,SPXW,20240124,202401,SPY,-0.0030000000000000165,-1,-0.1839958376108122,0.1839958376108122,1,0.5443936893980145,1,-1,0.1839958376108122,-0.8160041623891878,-1.8160041623891878,-2.816004162389188,-0.8160041623891878
DEV_A,SPXW,20240125,202401,SPY,0.011999999999999927,1,-19.23497054863793,-19.23497054863793,0,0.5439211257516838,1,1,-19.23497054863793,-20.23497054863793,-21.23497054863793,-22.23497054863793,-20.23497054863793
DEV_A,SPXW,20240126,202401,SPY,0.0020499999999999963,1,-20.49484617289832,-20.49484617289832,0,0.6242713913351462,1,1,-20.49484617289832,-21.49484617289832,-22.49484617289832,-23.49484617289832,-21.49484617289832
DEV_A,SPXW,20240129,202401,SPY,0.00799999999999998,1,21.41074705405073,21.41074705405073,1,0.58878690793758,1,1,21.41074705405073,20.41074705405073,19.41074705405073,18.41074705405073,20.41074705405073
DEV_A,SPXW,20240130,202401,SPY,0.00010000000000001674,1,3.087184552850021,3.087184552850021,1,0.6362028570865657,1,1,3.087184552850021,2.087184552850021,1.087184552850021,0.08718455285002102,2.087184552850021
DEV_A,SPXW,20240131,202401,SPY,0.0005999999999999339,1,6.590244630160793,6.590244630160793,1,0.5138004583627742,1,1,6.590244630160793,5.590244630160793,4.590244630160793,3.590244630160793,5.590244630160793
DEV_A,SPXW,20240201,202402,SPY,0.005549999999999972,1,27.75580377361145,27.75580377361145,1,0.4565962918029326,-1,-1,-27.75580377361145,-28.75580377361145,-29.75580377361145,-30.75580377361145,-28.75580377361145
DEV_A,SPXW,20240202,202402,SPY,0.005850000000000022,1,65.62140433017895,65.62140433017895,1,0.5143539235228106,1,1,65.62140433017895,64.62140433017895,63.62140433017895,62.62140433017895,64.62140433017895
DEV_A,SPXW,20240205,202402,SPY,0.0005999999999999894,1,32.324733456906976,32.324733456906976,1,0.4749122676855536,-1,-1,-32.324733456906976,-33.324733456906976,-34.324733456906976,-35.324733456906976,-33.324733456906976
DEV_A,SPXW,20240206,202402,SPY,-0.0030000000000000304,-1,2.28513420091093,-2.28513420091093,0,0.6133076187416766,1,-1,-2.28513420091093,-3.28513420091093,-4.28513420091093,-5.28513420091093,-3.28513420091093
DEV_A,SPXW,20240207,202402,SPY,-0.00134999999999999,-1,11.737842866778236,-11.737842866778236,0,0.5362220405391396,1,-1,-11.737842866778236,-12.737842866778236,-13.737842866778236,-14.737842866778236,-12.737842866778236
DEV_A,SPXW,20240208,202402,SPY,0.0012500000000000566,1,3.243606919301574,3.243606919301574,1,0.3179313071907192,-1,-1,-3.243606919301574,-4.243606919301574,-5.243606919301574,-6.243606919301574,-4.243606919301574
DEV_A,SPXW,20240209,202402,SPY,-0.001999999999999988,-1,17.140629072043453,-17.140629072043453,0,0.47785682375185295,-1,1,17.140629072043453,16.140629072043453,15.140629072043453,14.140629072043453,16.140629072043453
DEV_A,SPXW,20240212,202402,SPY,-0.0038499999999999923,-1,18.2612884713675,-18.2612884713675,0,0.42663458541557714,-1,1,18.2612884713675,17.2612884713675,16.2612884713675,15.2612884713675,17.2612884713675
DEV_A,SPXW,20240213,202402,SPY,0.007400000000000018,1,-15.068370273202737,-15.068370273202737,0,0.5835136835756293,1,1,-15.068370273202737,-16.06837027320274,-17.06837027320274,-18.06837027320274,-16.06837027320274
DEV_A,SPXW,20240214,202402,SPY,0.007750000000000035,1,-19.144945482887174,-19.144945482887174,0,0.5056809467818082,1,1,-19.144945482887174,-20.144945482887174,-21.144945482887174,-22.144945482887174,-20.144945482887174
DEV_A,SPXW,20240215,202402,SPY,0.005099999999999966,1,38.64558003136653,38.64558003136653,1,0.5154189029806692,1,1,38.64558003136653,37.64558003136653,36.64558003136653,35.64558003136653,37.64558003136653
DEV_A,SPXW,20240216,202402,SPY,0.006200000000000025,1,33.78637337386513,33.78637337386513,1,0.49413040925460844,-1,-1,-33.78637337386513,-34.78637337386513,-35.78637337386513,-36.78637337386513,-34.78637337386513
DEV_A,SPXW,20240220,202402,SPY,0.006500000000000006,1,-23.80819223650859,-23.80819223650859,0,0.6425631314150838,1,1,-23.80819223650859,-24.80819223650859,-25.80819223650859,-26.80819223650859,-24.80819223650859
DEV_A,SPXW,20240221,202402,SPY,0.006949999999999956,1,3.204207817267189,3.204207817267189,1,0.5965555453746372,1,1,3.204207817267189,2.204207817267189,1.2042078172671888,0.20420781726718884,2.204207817267189
DEV_A,SPXW,20240222,202402,SPY,-0.00795000000000004,-1,29.49348688137241,-29.49348688137241,0,0.347874158757692,-1,1,29.49348688137241,28.49348688137241,27.49348688137241,26.49348688137241,28.49348688137241
DEV_A,SPXW,20240223,202402,SPY,0.003400000000000014,1,-6.332284372355088,-6.332284372355088,0,0.5571997090143639,1,1,-6.332284372355088,-7.332284372355088,-8.332284372355087,-9.332284372355087,-7.332284372355088
DEV_A,SPXW,20240226,202402,SPY,-0.00020000000000000573,-1,-38.750470385112,38.750470385112,1,0.5701057548063281,1,-1,38.750470385112,37.750470385112,36.750470385112,35.750470385112,37.750470385112
DEV_A,SPXW,20240227,202402,SPY,-0.0026500000000000135,-1,-14.487492763776263,14.487492763776263,1,0.44058596228808294,-1,1,-14.487492763776263,-15.487492763776263,-16.487492763776263,-17.487492763776263,-15.487492763776263
DEV_A,SPXW,20240228,202402,SPY,-0.003899999999999959,-1,10.37013179802045,-10.37013179802045,0,0.41122942496923176,-1,1,10.37013179802045,9.37013179802045,8.37013179802045,7.37013179802045,9.37013179802045
DEV_A,SPXW,20240229,202402,SPY,-0.0026499999999999857,-1,3.5001543964726483,-3.5001543964726483,0,0.4339002476391592,-1,1,3.5001543964726483,2.5001543964726483,1.5001543964726483,0.5001543964726483,2.5001543964726483
DEV_A,SPXW,20240301,202403,SPY,0.004900000000000002,1,39.912647723288806,39.912647723288806,1,0.3532184777715335,-1,-1,-39.912647723288806,-40.912647723288806,-41.912647723288806,-42.912647723288806,-40.912647723288806
DEV_A,SPXW,20240304,202403,SPY,-0.0015500000000000097,-1,0.0389521103286548,-0.0389521103286548,0,0.40027979623290755,-1,1,0.0389521103286548,-0.9610478896713452,-1.9610478896713452,-2.9610478896713452,-0.9610478896713452
DEV_A,SPXW,20240305,202403,SPY,-0.00045000000000000595,-1,-0.0786290243319488,0.0786290243319488,1,0.5107638139832187,1,-1,0.0786290243319488,-0.9213709756680513,-1.9213709756680513,-2.9213709756680513,-0.9213709756680513
DEV_A,SPXW,20240306,202403,SPY,-0.008150000000000018,-1,7.419886614508116,-7.419886614508116,0,0.4763917453422351,-1,1,7.419886614508116,6.419886614508116,5.419886614508116,4.419886614508116,6.419886614508116
DEV_A,SPXW,20240307,202403,SPY,-0.0030499999999999694,-1,20.76541655971211,-20.76541655971211,0,0.3822866405333419,-1,1,20.76541655971211,19.76541655971211,18.76541655971211,17.76541655971211,19.76541655971211
DEV_A,SPXW,20240308,202403,SPY,0.00269999999999998,1,-109.5157903479933,-109.5157903479933,0,0.5965033478341408,1,1,-109.5157903479933,-110.5157903479933,-111.5157903479933,-112.5157903479933,-110.5157903479933
DEV_A,SPXW,20240311,202403,SPY,-0.01090000000000002,-1,25.08056632786637,-25.08056632786637,0,0.3853537024826023,-1,1,25.08056632786637,24.08056632786637,23.08056632786637,22.08056632786637,24.08056632786637
DEV_A,SPXW,20240312,202403,SPY,-0.004300000000000012,-1,-4.864798434546429,4.864798434546429,1,0.3435472641577791,-1,1,-4.864798434546429,-5.864798434546429,-6.864798434546429,-7.864798434546429,-5.864798434546429
DEV_A,SPXW,20240313,202403,SPY,-0.0022999999999999826,-1,7.578130497717331,-7.578130497717331,0,0.47683687541449427,-1,1,7.578130497717331,6.578130497717331,5.578130497717331,4.578130497717331,6.578130497717331
DEV_A,SPXW,20240314,202403,SPY,-0.0037000000000000227,-1,-41.60093629526448,41.60093629526448,1,0.35841685695219344,-1,1,-41.60093629526448,-42.60093629526448,-43.60093629526448,-44.60093629526448,-42.60093629526448
DEV_A,SPXW,20240315,202403,SPY,0.003049999999999997,1,-22.40333764163192,-22.40333764163192,0,0.6491701908366251,1,1,-22.40333764163192,-23.40333764163192,-24.40333764163192,-25.40333764163192,-23.40333764163192
DEV_A,SPXW,20240318,202403,SPY,0.003999999999999976,1,-24.39606458615251,-24.39606458615251,0,0.3700036774968072,-1,-1,24.39606458615251,23.39606458615251,22.39606458615251,21.39606458615251,23.39606458615251
DEV_A,SPXW,20240319,202403,SPY,-0.00830000000000003,-1,58.21464237049501,-58.21464237049501,0,0.31559692372894677,-1,1,58.21464237049501,57.21464237049501,56.21464237049501,55.21464237049501,57.21464237049501
DEV_A,SPXW,20240320,202403,SPY,-0.00019999999999992246,-1,-5.620674184613868,5.620674184613868,1,0.39411421721654477,-1,1,-5.620674184613868,-6.620674184613868,-7.620674184613868,-8.620674184613868,-6.620674184613868
DEV_A,SPXW,20240321,202403,SPY,0.0067000000000000115,1,-2.722256558080502,-2.722256558080502,0,0.5789784697635875,1,1,-2.722256558080502,-3.722256558080502,-4.7222565580805025,-5.7222565580805025,-3.722256558080502
DEV_A,SPXW,20240322,202403,SPY,0.003949999999999995,1,10.500693055948563,10.500693055948563,1,0.48118624497711737,-1,-1,-10.500693055948563,-11.500693055948563,-12.500693055948563,-13.500693055948563,-11.500693055948563
DEV_A,SPXW,20240325,202403,SPY,-0.0007499999999999729,-1,-3.272298302058011,3.272298302058011,1,0.5253139893699318,1,-1,3.272298302058011,2.272298302058011,1.2722983020580112,0.2722983020580112,2.272298302058011
DEV_A,SPXW,20240326,202403,SPY,-0.004150000000000001,-1,0.2485842648196945,-0.2485842648196945,0,0.37697906126514796,-1,1,0.2485842648196945,-0.7514157351803055,-1.7514157351803055,-2.7514157351803057,-0.7514157351803055
DEV_A,SPXW,20240327,202403,SPY,-0.002950000000000008,-1,2.700784680555624,-2.700784680555624,0,0.5710666307021334,1,-1,-2.700784680555624,-3.700784680555624,-4.700784680555624,-5.700784680555624,-3.700784680555624
DEV_A,SPXW,20240328,202403,SPY,-0.0032000000000000084,-1,-7.732715101469412,7.732715101469412,1,0.359122595626222,-1,1,-7.732715101469412,-8.732715101469413,-9.732715101469413,-10.732715101469413,-8.732715101469413
DEV_A,SPXW,20240401,202404,SPY,0.003149999999999986,1,-25.22849140924857,-25.22849140924857,0,0.6696018293479566,1,1,-25.22849140924857,-26.22849140924857,-27.22849140924857,-28.22849140924857,-26.22849140924857
DEV_A,SPXW,20240402,202404,SPY,0.0007000000000000062,1,7.433312364206955,7.433312364206955,1,0.5594727198095447,1,1,7.433312364206955,6.433312364206955,5.433312364206955,4.433312364206955,6.433312364206955
DEV_A,SPXW,20240403,202404,SPY,-0.003500000000000031,-1,-1.799198021908542,1.799198021908542,1,0.629140977580976,1,-1,1.799198021908542,0.799198021908542,-0.20080197809145806,-1.200801978091458,0.799198021908542
DEV_A,SPXW,20240404,202404,SPY,0.007050000000000001,1,5.870345585041846,5.870345585041846,1,0.32701005119756843,-1,-1,-5.870345585041846,-6.870345585041846,-7.870345585041846,-8.870345585041846,-6.870345585041846
DEV_A,SPXW,20240405,202404,SPY,-0.001650000000000068,-1,69.1330165586541,-69.1330165586541,0,0.5826442752280224,1,-1,-69.1330165586541,-70.1330165586541,-71.1330165586541,-72.1330165586541,-70.1330165586541
DEV_A,SPXW,20240408,202404,SPY,-0.0010999999999999899,-1,-15.80730764732166,15.80730764732166,1,0.45345852392085445,-1,1,-15.80730764732166,-16.807307647321657,-17.807307647321657,-18.807307647321657,-16.807307647321657
DEV_A,SPXW,20240409,202404,SPY,0.010900000000000049,1,9.466602977605918,9.466602977605918,1,0.604970455595237,1,1,9.466602977605918,8.466602977605918,7.466602977605918,6.466602977605918,8.466602977605918
DEV_A,SPXW,20240410,202404,SPY,-0.004950000000000121,-1,-45.86710481320216,45.86710481320216,1,0.37347682965649126,-1,1,-45.86710481320216,-46.86710481320216,-47.86710481320216,-48.86710481320216,-46.86710481320216
DEV_A,SPXW,20240411,202404,SPY,-0.006700000000000067,-1,90.77604510700878,-90.77604510700878,0,0.5360136930744442,1,-1,-90.77604510700878,-91.77604510700878,-92.77604510700878,-93.77604510700878,-91.77604510700878
DEV_A,SPXW,20240412,202404,SPY,0.000500000000000056,1,-80.50470213991676,-80.50470213991676,0,0.4039601404491936,-1,-1,80.50470213991676,79.50470213991676,78.50470213991676,77.50470213991676,79.50470213991676
DEV_A,SPXW,20240415,202404,SPY,0.0071500000000000175,1,-108.15844607549424,-108.15844607549424,0,0.7401288983194099,1,1,-108.15844607549424,-109.15844607549424,-110.15844607549424,-111.15844607549424,-109.15844607549424
DEV_A,SPXW,20240416,202404,SPY,-0.002549999999999941,-1,14.965380510493375,-14.965380510493375,0,0.5850691336339676,1,-1,-14.965380510493375,-15.965380510493375,-16.965380510493375,-17.965380510493375,-15.965380510493375
DEV_A,SPXW,20240417,202404,SPY,0.00720000000000004,1,-47.65236336767001,-47.65236336767001,0,0.5758354831559845,1,1,-47.65236336767001,-48.65236336767001,-49.65236336767001,-50.65236336767001,-48.65236336767001
DEV_A,SPXW,20240418,202404,SPY,0.0008000000000000507,1,-56.46872585628294,-56.46872585628294,0,0.3963024685437877,-1,-1,56.46872585628294,55.46872585628294,54.46872585628294,53.46872585628294,55.46872585628294
DEV_A,SPXW,20240419,202404,SPY,-0.005900000000000072,-1,-25.45458835207226,25.45458835207226,1,0.4874023729128313,-1,1,-25.45458835207226,-26.45458835207226,-27.45458835207226,-28.45458835207226,-26.45458835207226
DEV_A,SPXW,20240422,202404,SPY,-0.0021500000000000685,-1,70.50355812275636,-70.50355812275636,0,0.34949524908966895,-1,1,70.50355812275636,69.50355812275636,68.50355812275636,67.50355812275636,69.50355812275636
DEV_A,SPXW,20240423,202404,SPY,-0.007450000000000012,-1,10.362950913832911,-10.362950913832911,0,0.4354441568389362,-1,1,10.362950913832911,9.362950913832911,8.362950913832911,7.362950913832911,9.362950913832911
DEV_A,SPXW,20240424,202404,SPY,0.00045000000000000595,1,-9.34435798923241,-9.34435798923241,0,0.4155667829370395,-1,-1,9.34435798923241,8.34435798923241,7.34435798923241,6.34435798923241,8.34435798923241
DEV_A,SPXW,20240425,202404,SPY,-0.0007500000000000007,-1,60.978955916769344,-60.978955916769344,0,0.3567910977338533,-1,1,60.978955916769344,59.978955916769344,58.978955916769344,57.978955916769344,59.978955916769344
DEV_A,SPXW,20240426,202404,SPY,-0.0008000000000000229,-1,21.74843739034665,-21.74843739034665,0,0.476043319014239,-1,1,21.74843739034665,20.74843739034665,19.74843739034665,18.74843739034665,20.74843739034665
DEV_A,SPXW,20240429,202404,SPY,-0.0050500000000000544,-1,2.500244177494761,-2.500244177494761,0,0.2601807172202774,-1,1,2.500244177494761,1.500244177494761,0.500244177494761,-0.499755822505239,1.500244177494761
DEV_A,SPXW,20240430,202404,SPY,0.010500000000000065,1,-55.85480112625152,-55.85480112625152,0,0.485565186954233,-1,-1,55.85480112625152,54.85480112625152,53.85480112625152,52.85480112625152,54.85480112625152
DEV_A,SPXW,20240501,202405,SPY,0.0028000000000000247,1,-0.2586943695314518,-0.2586943695314518,0,0.639409794034637,1,1,-0.2586943695314518,-1.2586943695314519,-2.258694369531452,-3.258694369531452,-1.2586943695314519
DEV_A,SPXW,20240502,202405,SPY,0.0037500000000001144,1,28.180792064449296,28.180792064449296,1,0.6624793260236183,1,1,28.180792064449296,27.180792064449296,26.180792064449296,25.180792064449296,27.180792064449296
DEV_A,SPXW,20240503,202405,SPY,-0.002549999999999983,-1,37.13799650085264,-37.13799650085264,0,0.7645300738973708,1,-1,-37.13799650085264,-38.13799650085264,-39.13799650085264,-40.13799650085264,-38.13799650085264
DEV_A,SPXW,20240506,202405,SPY,0.004699999999999982,1,8.934152407012586,8.934152407012586,1,0.41282087161542236,-1,-1,-8.934152407012586,-9.934152407012586,-10.934152407012586,-11.934152407012586,-9.934152407012586
DEV_A,SPXW,20240507,202405,SPY,-0.004049999999999998,-1,18.31116192519645,-18.31116192519645,0,0.29808021253306677,-1,1,18.31116192519645,17.31116192519645,16.31116192519645,15.311161925196451,17.31116192519645
DEV_A,SPXW,20240508,202405,SPY,0.006950000000000026,1,-7.045251068560924,-7.045251068560924,0,0.49489322913274897,-1,-1,7.045251068560924,6.045251068560924,5.045251068560924,4.045251068560924,6.045251068560924
DEV_A,SPXW,20240509,202405,SPY,-0.0022000000000000075,-1,14.50822659410301,-14.50822659410301,0,0.2965118278458634,-1,1,14.50822659410301,13.50822659410301,12.50822659410301,11.50822659410301,13.50822659410301
DEV_A,SPXW,20240510,202405,SPY,0.004049999999999998,1,-8.451895136177743,-8.451895136177743,0,0.48898019049374775,-1,-1,8.451895136177743,7.451895136177743,6.451895136177743,5.451895136177743,7.451895136177743
DEV_A,SPXW,20240513,202405,SPY,0.008899999999999963,1,-14.721749205527464,-14.721749205527464,0,0.557386933893437,1,1,-14.721749205527464,-15.721749205527464,-16.721749205527466,-17.721749205527466,-15.721749205527464
DEV_A,SPXW,20240514,202405,SPY,0.0003999999999999837,1,-12.742340536398991,-12.742340536398991,0,0.49103257815179935,-1,-1,12.742340536398991,11.742340536398991,10.742340536398991,9.742340536398991,11.742340536398991
DEV_A,SPXW,20240515,202405,SPY,-0.002249999999999988,-1,39.20913827090182,-39.20913827090182,0,0.3315795834924475,-1,1,39.20913827090182,38.20913827090182,37.20913827090182,36.20913827090182,38.20913827090182
DEV_A,SPXW,20240516,202405,SPY,0.0005500000000000227,1,-14.98192474201401,-14.98192474201401,0,0.41184782593329955,-1,-1,14.98192474201401,13.98192474201401,12.98192474201401,11.98192474201401,13.98192474201401
DEV_A,SPXW,20240517,202405,SPY,0.0014000000000000123,1,-12.11416901929831,-12.11416901929831,0,0.5008421129902693,1,1,-12.11416901929831,-13.11416901929831,-14.11416901929831,-15.11416901929831,-13.11416901929831
DEV_A,SPXW,20240520,202405,SPY,0.005150000000000002,1,-17.26291197752873,-17.26291197752873,0,0.47792856303797115,-1,-1,17.26291197752873,16.26291197752873,15.26291197752873,14.26291197752873,16.26291197752873
DEV_A,SPXW,20240521,202405,SPY,-0.001899999999999985,-1,-0.8659948309291837,0.8659948309291837,1,0.4247882283680854,-1,1,-0.8659948309291837,-1.8659948309291838,-2.865994830929184,-3.865994830929184,-1.8659948309291838
DEV_A,SPXW,20240522,202405,SPY,0.0022499999999999187,1,-8.367957418697065,-8.367957418697065,0,0.4742859587535337,-1,-1,8.367957418697065,7.367957418697065,6.367957418697065,5.367957418697065,7.367957418697065
DEV_A,SPXW,20240523,202405,SPY,-0.0014000000000000123,-1,-27.498978343023023,27.498978343023023,1,0.5986040174984597,1,-1,27.498978343023023,26.498978343023023,25.498978343023023,24.498978343023023,26.498978343023023
DEV_A,SPXW,20240524,202405,SPY,0.0001499999999999696,1,20.625664837496306,20.625664837496306,1,0.48010691758868057,-1,-1,-20.625664837496306,-21.625664837496306,-22.625664837496306,-23.625664837496306,-21.625664837496306
DEV_A,SPXW,20240528,202405,SPY,-0.0008500000000000452,-1,4.541989450580708,-4.541989450580708,0,0.4289740430490792,-1,1,4.541989450580708,3.541989450580708,2.541989450580708,1.541989450580708,3.541989450580708
DEV_A,SPXW,20240529,202405,SPY,-0.002850000000000019,-1,-11.618332493803736,11.618332493803736,1,0.3791924101423286,-1,1,-11.618332493803736,-12.618332493803736,-13.618332493803736,-14.618332493803736,-12.618332493803736
DEV_A,SPXW,20240530,202405,SPY,0.00030000000000002247,1,23.19616646637762,23.19616646637762,1,0.521319027535867,1,1,23.19616646637762,22.19616646637762,21.19616646637762,20.19616646637762,22.19616646637762
DEV_A,SPXW,20240531,202405,SPY,-0.0001500000000000251,-1,6.655842377577528,-6.655842377577528,0,0.46063234187639374,-1,1,6.655842377577528,5.655842377577528,4.655842377577528,3.655842377577528,5.655842377577528
DEV_A,SPXW,20240603,202406,SPY,0.006400000000000017,1,-49.13212811768932,-49.13212811768932,0,0.6189298026689901,1,1,-49.13212811768932,-50.13212811768932,-51.13212811768932,-52.13212811768932,-50.13212811768932
DEV_A,SPXW,20240604,202406,SPY,-0.0003999999999999837,-1,-4.2850588618833365,4.2850588618833365,1,0.6124191596303494,1,-1,4.2850588618833365,3.2850588618833365,2.2850588618833365,1.2850588618833365,3.2850588618833365
DEV_A,SPXW,20240605,202406,SPY,-0.004599999999999993,-1,35.84946330190351,-35.84946330190351,0,0.4138790200511468,-1,1,35.84946330190351,34.84946330190351,33.84946330190351,32.84946330190351,34.84946330190351
DEV_A,SPXW,20240606,202406,SPY,0.006400000000000017,1,-9.322999616871089,-9.322999616871089,0,0.7464187342102517,1,1,-9.322999616871089,-10.322999616871089,-11.322999616871089,-12.322999616871089,-10.322999616871089
DEV_A,SPXW,20240607,202406,SPY,-0.0009500000000000203,-1,29.9534323467607,-29.9534323467607,0,0.37044584525643326,-1,1,29.9534323467607,28.9534323467607,27.9534323467607,26.9534323467607,28.9534323467607
DEV_A,SPXW,20240610,202406,SPY,0.005800000000000027,1,16.59322939374183,16.59322939374183,1,0.5079382802934229,1,1,16.59322939374183,15.59322939374183,14.59322939374183,13.59322939374183,15.59322939374183
DEV_A,SPXW,20240611,202406,SPY,-0.0004000000000000392,-1,10.957511759367325,-10.957511759367325,0,0.29214383124351806,-1,1,10.957511759367325,9.957511759367325,8.957511759367325,7.957511759367325,9.957511759367325
DEV_A,SPXW,20240612,202406,SPY,-0.0023000000000000242,-1,-18.879289408071767,18.879289408071767,1,0.32702712154128105,-1,1,-18.879289408071767,-19.879289408071767,-20.879289408071767,-21.879289408071767,-19.879289408071767
DEV_A,SPXW,20240613,202406,SPY,-0.0009000000000000119,-1,17.09436837606197,-17.09436837606197,0,0.5271757893372145,1,-1,-17.09436837606197,-18.09436837606197,-19.09436837606197,-20.09436837606197,-18.09436837606197
DEV_A,SPXW,20240614,202406,SPY,0.008749999999999994,1,36.48888019763682,36.48888019763682,1,0.5915526569054849,1,1,36.48888019763682,35.48888019763682,34.48888019763682,33.48888019763682,35.48888019763682
DEV_A,SPXW,20240617,202406,SPY,-0.0012999999999999817,-1,79.64034505462125,-79.64034505462125,0,0.35345915555005125,-1,1,79.64034505462125,78.64034505462125,77.64034505462125,76.64034505462125,78.64034505462125
DEV_A,SPXW,20240618,202406,SPY,-0.006900000000000003,-1,6.783827761287237,-6.783827761287237,0,0.2865803965805767,-1,1,6.783827761287237,5.783827761287237,4.783827761287237,3.7838277612872373,5.783827761287237
DEV_A,SPXW,20240620,202406,SPY,-0.003050000000000039,-1,-65.43281807893378,65.43281807893378,1,0.2771008861169818,-1,1,-65.43281807893378,-66.43281807893378,-67.43281807893378,-68.43281807893378,-66.43281807893378
DEV_A,SPXW,20240621,202406,SPY,-0.0027499999999999886,-1,-10.512109121871688,10.512109121871688,1,0.3989548016170944,-1,1,-10.512109121871688,-11.512109121871688,-12.512109121871688,-13.512109121871688,-11.512109121871688
DEV_A,SPXW,20240624,202406,SPY,-0.005899999999999989,-1,-40.26099204537763,40.26099204537763,1,0.4607668894070426,-1,1,-40.26099204537763,-41.26099204537763,-42.26099204537763,-43.26099204537763,-41.26099204537763
DEV_A,SPXW,20240625,202406,SPY,0.0038000000000000395,1,-4.360348017522575,-4.360348017522575,0,0.511505912033152,1,1,-4.360348017522575,-5.360348017522575,-6.360348017522575,-7.360348017522575,-5.360348017522575
DEV_A,SPXW,20240626,202406,SPY,-0.0013499999999999762,-1,5.47194634675355,-5.47194634675355,0,0.5552784621569631,1,-1,-5.47194634675355,-6.47194634675355,-7.47194634675355,-8.471946346753551,-6.47194634675355
DEV_A,SPXW,20240627,202406,SPY,0.00140000000000004,1,-4.339098811746626,-4.339098811746626,0,0.44997002996480684,-1,-1,4.339098811746626,3.3390988117466263,2.3390988117466263,1.3390988117466263,3.3390988117466263
DEV_A,SPXW,20240628,202406,SPY,-0.0030499999999999833,-1,-66.3496185968313,66.3496185968313,1,0.3502587431587301,-1,1,-66.3496185968313,-67.3496185968313,-68.3496185968313,-69.3496185968313,-67.3496185968313
